,player_id,week,targets_wk,red_zone_targets_wk,deep_targets_wk,air_yards_per_target_wk,carries_wk,red_zone_carries_wk,yards_per_carry_wk,team,targets_wk_team,carries_wk_team,target_percentage_wk,carry_percentage_wk,player_name
2028,00-0036654,9,1.0,,,6.0,,,,CLE,19,23,0.05263157894736842,,D.Felton
2029,00-0036999,9,1.0,,,13.0,,,,CLE,19,23,0.05263157894736842,,A.Schwartz
2030,00-0036232,9,2.0,,,12.0,,,,CLE,19,23,0.10526315789473684,,H.Bryant
2031,00-0034791,9,2.0,,,10.0,14.0,2.0,9.785714285714286,CLE,19,23,0.10526315789473684,0.6086956521739131,N.Chubb
2032,00-0032392,9,2.0,,,4.5,,,,CLE,19,23,0.10526315789473684,,A.Hooper
2033,00-0036233,9,3.0,,1.0,28.0,,,,CLE,19,23,0.15789473684210525,,D.Peoples-Jones
2034,00-0033885,9,3.0,2.0,,8.333333333333334,,,,CLE,19,23,0.15789473684210525,,D.Njoku
2035,00-0031382,9,5.0,1.0,,6.4,1.0,1.0,0.0,CLE,19,23,0.2631578947368421,0.043478260869565216,J.Landry
2036,00-0035628,9,,,,,8.0,1.0,2.0,CLE,19,23,,0.34782608695652173,D.Johnson
2037,00-0036332,6,1.0,,,3.0,,,,GB,21,27,0.047619047619047616,,J.Deguara
2038,00-0036991,6,1.0,,,1.0,,,,GB,21,27,0.047619047619047616,,Am.Rodgers
2039,00-0024243,6,2.0,,,2.5,,,,GB,21,27,0.09523809523809523,,M.Lewis
2040,00-0033757,6,3.0,,,10.666666666666666,,,,GB,21,27,0.14285714285714285,,R.Tonyan
2041,00-0033293,6,4.0,,,-2.0,13.0,2.0,5.846153846153846,GB,21,27,0.19047619047619047,0.48148148148148145,A.Jones
2042,00-0031381,6,5.0,,1.0,14.2,,,,GB,21,27,0.23809523809523808,,D.Adams
2043,00-0034521,6,5.0,1.0,1.0,12.4,,,,GB,21,27,0.23809523809523808,,A.Lazard
2044,00-0023459,6,,,,,3.0,1.0,8.0,GB,21,27,,0.1111111111111111,Aa.Rodgers
2045,00-0036265,6,,,,,11.0,1.0,5.363636363636363,GB,21,27,,0.4074074074074074,A.Dillon
2046,00-0029892,1,1.0,,,5.0,,,,SF,23,27,0.043478260869565216,,K.Juszczyk
2047,00-0035806,1,1.0,,,0.0,1.0,1.0,3.0,SF,23,27,0.043478260869565216,0.037037037037037035,J.Hasty
2048,00-0029632,1,1.0,,,5.0,,,,SF,23,27,0.043478260869565216,,M.Sanu
2049,00-0034487,1,3.0,1.0,,9.333333333333334,,,,SF,23,27,0.13043478260869565,,T.Sherfield
2050,00-0033288,1,5.0,,,5.6,,,,SF,23,27,0.21739130434782608,,G.Kittle
2051,00-0035719,1,12.0,1.0,,8.333333333333334,,,,SF,23,27,0.5217391304347826,,D.Samuel
2052,00-0031345,1,,,,,2.0,,1.5,SF,23,27,,0.07407407407407407,J.Garoppolo
2053,00-0031687,1,,,,,2.0,,10.0,SF,23,27,,0.07407407407407407,R.Mostert
2054,00-0037012,1,,,,,3.0,,0.6666666666666666,SF,23,27,,0.1111111111111111,T.Lance
2055,00-0036567,1,,,,,19.0,,5.473684210526316,SF,23,27,,0.7037037037037037,E.Mitchell
2056,00-0028002,1,1.0,,,29.0,1.0,,1.0,GB,33,15,0.030303030303030304,0.06666666666666667,R.Cobb
2057,00-0024243,1,1.0,,,5.0,,,,GB,33,15,0.030303030303030304,,M.Lewis
2058,00-0036991,1,1.0,,,14.0,,,,GB,33,15,0.030303030303030304,,Am.Rodgers
2059,00-0036265,1,2.0,,,-1.0,4.0,,4.75,GB,33,15,0.06060606060606061,0.26666666666666666,A.Dillon
2060,00-0033293,1,2.0,,,-0.5,5.0,,1.8,GB,33,15,0.06060606060606061,0.3333333333333333,A.Jones
2061,00-0035480,1,3.0,,,10.0,,,,GB,33,15,0.09090909090909091,,M.Taylor
2062,00-0033757,1,4.0,,,0.5,,,,GB,33,15,0.12121212121212122,,R.Tonyan
2063,00-0034521,1,4.0,,,11.75,,,,GB,33,15,0.12121212121212122,,A.Lazard
2064,00-0031381,1,7.0,1.0,1.0,7.285714285714286,,,,GB,33,15,0.21212121212121213,,D.Adams
2065,00-0034272,1,8.0,,2.0,19.5,,,,GB,33,15,0.24242424242424243,,M.Valdes-Scantling
2066,00-0036669,1,,,,,5.0,,2.8,GB,33,15,,0.3333333333333333,K.Hill
2067,00-0036370,9,1.0,,,4.0,3.0,,2.0,LAC,38,27,0.02631578947368421,0.1111111111111111,J.Kelley
2068,00-0036988,9,2.0,,,11.0,,,,LAC,38,27,0.05263157894736842,,J.Palmer
2069,00-0035414,9,2.0,,,9.0,,,,LAC,38,27,0.05263157894736842,,J.Guyton
2070,00-0035329,9,3.0,1.0,,6.666666666666667,,,,LAC,38,27,0.07894736842105263,,D.Parham
2071,00-0033699,9,3.0,,,-2.0,17.0,2.0,3.4705882352941178,LAC,38,27,0.07894736842105263,0.6296296296296297,A.Ekeler
2072,00-0032725,9,4.0,1.0,,-0.75,,,,LAC,38,27,0.10526315789473684,,S.Anderson
2073,00-0027061,9,5.0,1.0,,3.25,,,,LAC,38,27,0.13157894736842105,,J.Cook
2074,00-0033536,9,5.0,2.0,1.0,12.8,,,,LAC,38,27,0.13157894736842105,,M.Williams
2075,00-0030279,9,13.0,1.0,,6.384615384615385,,,,LAC,38,27,0.34210526315789475,,K.Allen
2076,00-0036650,9,,,,,1.0,1.0,1.0,LAC,38,27,,0.037037037037037035,L.Rountree
2077,00-0036355,9,,,,,5.0,1.0,2.8,LAC,38,27,,0.18518518518518517,J.Herbert
2078,00-0036387,4,1.0,,,-2.0,1.0,,12.0,PHI,44,19,0.022727272727272728,0.05263157894736842,J.Reagor
2079,00-0033733,4,2.0,1.0,,9.0,,,,PHI,44,19,0.045454545454545456,,G.Ward
2080,00-0035243,4,3.0,,,0.3333333333333333,7.0,1.0,1.8571428571428572,PHI,44,19,0.06818181818181818,0.3684210526315789,M.Sanders
2081,00-0034351,4,5.0,1.0,,6.0,,,,PHI,44,19,0.11363636363636363,,D.Goedert
2082,00-0036271,4,7.0,1.0,,6.714285714285714,,,,PHI,44,19,0.1590909090909091,,Q.Watkins
2083,00-0030061,4,8.0,,,7.375,,,,PHI,44,19,0.18181818181818182,,Z.Ertz
2084,00-0036919,4,8.0,,,2.375,3.0,1.0,10.333333333333334,PHI,44,19,0.18181818181818182,0.15789473684210525,K.Gainwell
2085,00-0036912,4,10.0,,2.0,15.9,,,,PHI,44,19,0.22727272727272727,,D.Smith
2086,00-0036389,4,,,,,8.0,1.0,5.875,PHI,44,19,,0.42105263157894735,J.Hurts
2087,00-0036387,9,1.0,,,-2.0,,,,PHI,16,39,0.0625,,J.Reagor
2088,00-0036271,9,3.0,,1.0,12.0,,,,PHI,16,39,0.1875,,Q.Watkins
2089,00-0030061,9,5.0,,,0.6,,,,PHI,16,39,0.3125,,Z.Ertz
2090,00-0036912,9,6.0,1.0,,17.5,,,,PHI,16,39,0.375,,D.Smith
2091,00-0034351,9,6.0,,1.0,11.166666666666666,,,,PHI,16,39,0.375,,D.Goedert
2092,00-0036919,9,,,,,2.0,2.0,1.5,PHI,16,39,,0.05128205128205128,K.Gainwell
2093,00-0034414,9,,,,,10.0,2.0,4.0,PHI,16,39,,0.2564102564102564,B.Scott
2094,00-0036389,9,,,,,10.0,,6.2,PHI,16,39,,0.2564102564102564,J.Hurts
2095,00-0032780,9,,,,,17.0,3.0,4.176470588235294,PHI,16,39,,0.4358974358974359,J.Howard
2096,00-0036389,2,1.0,1.0,,3.0,9.0,2.0,9.222222222222221,PHI,24,29,0.041666666666666664,0.3103448275862069,J.Hurts
2097,00-0035243,2,2.0,,,3.0,13.0,1.0,4.230769230769231,PHI,24,29,0.08333333333333333,0.4482758620689655,M.Sanders
2098,00-0034351,2,2.0,,,3.0,,,,PHI,24,29,0.08333333333333333,,D.Goedert
2099,00-0036271,2,2.0,,1.0,29.5,,,,PHI,24,29,0.08333333333333333,,Q.Watkins
2100,00-0030061,2,2.0,1.0,,3.5,,,,PHI,24,29,0.08333333333333333,,Z.Ertz
2101,00-0036919,2,3.0,,,-1.0,7.0,1.0,2.3333333333333335,PHI,24,29,0.125,0.2413793103448276,K.Gainwell
2102,00-0036387,2,5.0,,2.0,18.4,,,,PHI,24,29,0.20833333333333334,,J.Reagor
2103,00-0036912,2,7.0,,2.0,24.0,,,,PHI,24,29,0.2916666666666667,,D.Smith
2104,00-0036427,1,1.0,,,10.0,,,,TB,45,14,0.022222222222222223,,T.Johnson
2105,00-0030456,1,3.0,,,6.333333333333333,,,,TB,45,14,0.06666666666666667,,G.Bernard
2106,00-0031408,1,6.0,,,7.666666666666667,,,,TB,45,14,0.13333333333333333,,M.Evans
2107,00-0027793,1,7.0,,2.0,20.571428571428573,1.0,,6.0,TB,45,14,0.15555555555555556,0.07142857142857142,A.Brown
2108,00-0033856,1,7.0,,,-0.5714285714285714,9.0,1.0,3.5555555555555554,TB,45,14,0.15555555555555556,0.6428571428571429,L.Fournette
2109,00-0027656,1,8.0,1.0,,6.625,,,,TB,45,14,0.17777777777777778,,R.Gronkowski
2110,00-0033921,1,13.0,1.0,1.0,8.538461538461538,,,,TB,45,14,0.28888888888888886,,C.Godwin
2111,00-0034816,1,,,,,4.0,,3.5,TB,45,14,,0.2857142857142857,R.Jones
2112,00-0035657,2,1.0,,,2.0,16.0,3.0,3.875,NE,28,24,0.03571428571428571,0.6666666666666666,D.Harris
2113,00-0033307,2,3.0,,,3.3333333333333335,1.0,,16.0,NE,28,24,0.10714285714285714,0.041666666666666664,K.Bourne
2114,00-0031549,2,3.0,,,6.333333333333333,,,,NE,28,24,0.10714285714285714,,N.Agholor
2115,00-0033090,2,4.0,,,9.5,,,,NE,28,24,0.14285714285714285,,H.Henry
2116,00-0033858,2,5.0,,,1.4,,,,NE,28,24,0.17857142857142858,,J.Smith
2117,00-0034960,2,6.0,,,9.5,,,,NE,28,24,0.21428571428571427,,J.Meyers
2118,00-0031062,2,6.0,,,-0.3333333333333333,5.0,1.0,4.0,NE,28,24,0.21428571428571427,0.20833333333333334,J.White
2119,00-0036096,2,,,,,2.0,,1.5,NE,28,24,,0.08333333333333333,J.Taylor
2120,00-0036290,2,1.0,,,0.0,,,,CHI,23,31,0.043478260869565216,,C.Kmet
2121,00-0030874,2,3.0,,,0.3333333333333333,2.0,,3.0,CHI,23,31,0.13043478260869565,0.06451612903225806,D.Williams
2122,00-0030068,2,3.0,,,10.0,,,,CHI,23,31,0.13043478260869565,,M.Goodwin
2123,00-0031428,2,4.0,1.0,1.0,14.75,,,,CHI,23,31,0.17391304347826086,,A.Robinson
2124,00-0035685,2,4.0,,,-0.25,20.0,2.0,3.05,CHI,23,31,0.17391304347826086,0.6451612903225806,D.Montgomery
2125,00-0036309,2,8.0,1.0,,10.75,,,,CHI,23,31,0.34782608695652173,,D.Mooney
2126,00-0027973,2,,,,,2.0,,12.5,CHI,23,31,,0.06451612903225806,A.Dalton
2127,00-0036945,2,,,,,7.0,1.0,5.0,CHI,23,31,,0.22580645161290322,J.Fields
2128,00-0036182,2,1.0,,,5.0,,,,TEN,39,39,0.02564102564102564,,N.Westbrook-Ikhine
2129,00-0036173,2,2.0,,,1.0,,,,TEN,39,39,0.05128205128205128,,T.Hudson
2130,00-0032141,2,2.0,,,5.0,,,,TEN,39,39,0.05128205128205128,,G.Swaim
2131,00-0031585,2,3.0,,,9.0,,,,TEN,39,39,0.07692307692307693,,M.Pruitt
2132,00-0033955,2,3.0,1.0,,3.0,1.0,,3.0,TEN,39,39,0.07692307692307693,0.02564102564102564,J.McNichols
2133,00-0032355,2,5.0,,,9.6,,,,TEN,39,39,0.1282051282051282,,C.Rogers
2134,00-0032764,2,6.0,,,2.0,35.0,5.0,5.2,TEN,39,39,0.15384615384615385,0.8974358974358975,D.Henry
2135,00-0027944,2,8.0,1.0,1.0,15.125,,,,TEN,39,39,0.20512820512820512,,J.Jones
2136,00-0035676,2,9.0,,2.0,19.11111111111111,,,,TEN,39,39,0.23076923076923078,,A.Brown
2137,00-0029701,2,,,,,3.0,,9.333333333333334,TEN,39,39,,0.07692307692307693,R.Tannehill
2138,00-0036999,3,1.0,,,13.0,,,,CLE,29,40,0.034482758620689655,,A.Schwartz
2139,00-0036233,3,2.0,,,19.5,,,,CLE,29,40,0.06896551724137931,,D.Peoples-Jones
2140,00-0036232,3,2.0,,1.0,23.0,,,,CLE,29,40,0.06896551724137931,,H.Bryant
2141,00-0032977,3,2.0,,,9.5,,,,CLE,29,40,0.06896551724137931,,R.Higgins
2142,00-0032392,3,3.0,,,7.666666666666667,,,,CLE,29,40,0.10344827586206896,,A.Hooper
2143,00-0036654,3,3.0,,,6.666666666666667,,,,CLE,29,40,0.10344827586206896,,D.Felton
2144,00-0033923,3,7.0,,,-0.8571428571428571,10.0,,8.1,CLE,29,40,0.2413793103448276,0.25,K.Hunt
2145,00-0031235,3,9.0,,,16.555555555555557,1.0,,10.0,CLE,29,40,0.3103448275862069,0.025,O.Beckham
2146,00-0028986,3,,,,,1.0,,2.0,CLE,29,40,,0.025,C.Keenum
2147,00-0035628,3,,,,,2.0,,4.5,CLE,29,40,,0.05,D.Johnson
2148,00-0034855,3,,,,,4.0,,7.75,CLE,29,40,,0.1,B.Mayfield
2149,00-0034791,3,,,,,22.0,,3.8181818181818183,CLE,29,40,,0.55,N.Chubb
2150,00-0036997,1,1.0,,,-8.0,14.0,,3.2142857142857144,DEN,35,28,0.02857142857142857,0.5,J.Williams
2151,00-0033576,1,2.0,,,0.0,,,,DEN,35,28,0.05714285714285714,,E.Saubert
2152,00-0036423,1,3.0,2.0,,0.6666666666666666,,,,DEN,35,28,0.08571428571428572,,A.Okwuegbunam
2153,00-0032144,1,3.0,,,-0.6666666666666666,11.0,,9.181818181818182,DEN,35,28,0.08571428571428572,0.39285714285714285,M.Gordon
2154,00-0034348,1,3.0,,1.0,17.0,,,,DEN,35,28,0.08571428571428572,,C.Sutton
2155,00-0036412,1,4.0,,1.0,21.5,,,,DEN,35,28,0.11428571428571428,,K.Hamler
2156,00-0033375,1,4.0,1.0,,8.5,,,,DEN,35,28,0.11428571428571428,,T.Patrick
2157,00-0036407,1,7.0,,,11.857142857142858,,,,DEN,35,28,0.2,,J.Jeudy
2158,00-0035644,1,8.0,,,6.875,,,,DEN,35,28,0.22857142857142856,,N.Fant
2159,00-0031237,1,,,,,3.0,,6.333333333333333,DEN,35,28,,0.10714285714285714,T.Bridgewater
2160,00-0026189,6,1.0,,,5.0,,,,LA,30,33,0.03333333333333333,,D.Jackson
2161,00-0035664,6,3.0,,,9.666666666666666,21.0,2.0,3.7142857142857144,LA,30,33,0.1,0.6363636363636364,D.Henderson
2162,00-0036415,6,4.0,,,3.25,,,,LA,30,33,0.13333333333333333,,V.Jefferson
2163,00-0030431,6,5.0,,,9.2,,,,LA,30,33,0.16666666666666666,,R.Woods
2164,00-0033110,6,5.0,2.0,,4.2,,,,LA,30,33,0.16666666666666666,,T.Higbee
2165,00-0033908,6,12.0,1.0,,10.166666666666666,,,,LA,30,33,0.4,,C.Kupp
2166,00-0034899,6,,,,,1.0,,0.0,LA,30,33,,0.030303030303030304,J.Wolford
2167,00-0026498,6,,,,,2.0,,6.0,LA,30,33,,0.06060606060606061,M.Stafford
2168,00-0034845,6,,,,,9.0,,4.666666666666667,LA,30,33,,0.2727272727272727,S.Michel
2169,00-0029239,6,1.0,,,3.0,1.0,,-1.0,NE,22,25,0.045454545454545456,0.04,B.Bolden
2170,00-0035657,6,1.0,,,-4.0,18.0,3.0,5.611111111111111,NE,22,25,0.045454545454545456,0.72,D.Harris
2171,00-0033307,6,2.0,,1.0,18.5,,,,NE,22,25,0.09090909090909091,,K.Bourne
2172,00-0033858,6,2.0,1.0,,0.5,,,,NE,22,25,0.09090909090909091,,J.Smith
2173,00-0033090,6,2.0,,,11.5,,,,NE,22,25,0.09090909090909091,,H.Henry
2174,00-0036875,6,3.0,,,3.0,5.0,1.0,4.6,NE,22,25,0.13636363636363635,0.2,R.Stevenson
2175,00-0031549,6,4.0,,,13.75,1.0,,1.0,NE,22,25,0.18181818181818182,0.04,N.Agholor
2176,00-0034960,6,7.0,1.0,,8.0,,,,NE,22,25,0.3181818181818182,,J.Meyers
2177,00-0036555,2,1.0,,,-2.0,8.0,,1.25,CAR,36,33,0.027777777777777776,0.24242424242424243,C.Hubbard
2178,00-0034365,2,2.0,,,-2.5,,,,CAR,36,33,0.05555555555555555,,I.Thomas
2179,00-0036955,2,3.0,,,-0.3333333333333333,,,,CAR,36,33,0.08333333333333333,,T.Marshall
2180,00-0034052,2,3.0,,,9.666666666666666,,,,CAR,36,33,0.08333333333333333,,B.Zylstra
2181,00-0034011,2,4.0,,,11.75,,,,CAR,36,33,0.1111111111111111,,D.Arnold
2182,00-0032688,2,6.0,,1.0,16.166666666666668,,,,CAR,36,33,0.16666666666666666,,R.Anderson
2183,00-0033280,2,6.0,,,2.1666666666666665,24.0,5.0,3.0,CAR,36,33,0.16666666666666666,0.7272727272727273,C.McCaffrey
2184,00-0034827,2,11.0,1.0,,8.5,,,,CAR,36,33,0.3055555555555556,,Dj.Moore
2185,00-0034869,2,,,,,1.0,,7.0,CAR,36,33,,0.030303030303030304,S.Darnold
2186,00-0037005,4,1.0,,1.0,39.0,,,,CAR,39,24,0.02564102564102564,,T.Tremble
2187,00-0034011,4,2.0,,,0.0,,,,CAR,39,24,0.05128205128205128,,D.Arnold
2188,00-0034052,4,2.0,,,9.0,,,,CAR,39,24,0.05128205128205128,,B.Zylstra
2189,00-0036555,4,2.0,,,3.0,13.0,1.0,4.384615384615385,CAR,39,24,0.05128205128205128,0.5416666666666666,C.Hubbard
2190,00-0034365,4,3.0,,,-0.3333333333333333,,,,CAR,39,24,0.07692307692307693,,I.Thomas
2191,00-0036955,4,3.0,,,8.0,,,,CAR,39,24,0.07692307692307693,,T.Marshall
2192,00-0035957,4,5.0,,,3.2,,,,CAR,39,24,0.1282051282051282,,R.Smith
2193,00-0032688,4,11.0,,1.0,12.818181818181818,1.0,,3.0,CAR,39,24,0.28205128205128205,0.041666666666666664,R.Anderson
2194,00-0034827,4,12.0,3.0,1.0,8.916666666666666,1.0,,6.0,CAR,39,24,0.3076923076923077,0.041666666666666664,Dj.Moore
2195,00-0034838,4,,,,,3.0,,4.0,CAR,39,24,,0.125,R.Freeman
2196,00-0034869,4,,,,,6.0,1.0,5.833333333333333,CAR,39,24,,0.25,S.Darnold
2197,00-0035657,8,1.0,,,0.0,23.0,5.0,3.4782608695652173,NE,35,38,0.02857142857142857,0.6052631578947368,D.Harris
2198,00-0033858,8,2.0,,,-1.5,,,,NE,35,38,0.05714285714285714,,J.Smith
2199,00-0036875,8,2.0,,,-1.5,8.0,,3.25,NE,35,38,0.05714285714285714,0.21052631578947367,R.Stevenson
2200,00-0035726,8,2.0,1.0,,0.5,,,,NE,35,38,0.05714285714285714,,J.Johnson
2201,00-0035624,8,2.0,,,15.0,,,,NE,35,38,0.05714285714285714,,N.Harry
2202,00-0033090,8,3.0,2.0,,7.666666666666667,,,,NE,35,38,0.08571428571428572,,H.Henry
2203,00-0031549,8,6.0,,3.0,21.833333333333332,,,,NE,35,38,0.17142857142857143,,N.Agholor
2204,00-0033307,8,7.0,1.0,,9.142857142857142,,,,NE,35,38,0.2,,K.Bourne
2205,00-0034960,8,10.0,2.0,,9.444444444444445,,,,NE,35,38,0.2857142857142857,,J.Meyers
2206,00-0036972,8,,,,,3.0,,3.6666666666666665,NE,35,38,,0.07894736842105263,M.Jones
2207,00-0029239,8,,,,,4.0,,6.5,NE,35,38,,0.10526315789473684,B.Bolden
2208,00-0035657,9,1.0,,,-3.0,15.0,2.0,2.0,NE,18,36,0.05555555555555555,0.4166666666666667,D.Harris
2209,00-0033858,9,2.0,,,0.0,1.0,,4.0,NE,18,36,0.1111111111111111,0.027777777777777776,J.Smith
2210,00-0036875,9,2.0,,,-2.5,10.0,,6.2,NE,18,36,0.1111111111111111,0.2777777777777778,R.Stevenson
2211,00-0029239,9,2.0,,,9.5,8.0,,6.75,NE,18,36,0.1111111111111111,0.2222222222222222,B.Bolden
2212,00-0033090,9,3.0,1.0,,11.333333333333334,,,,NE,18,36,0.16666666666666666,,H.Henry
2213,00-0033307,9,4.0,,,5.75,,,,NE,18,36,0.2222222222222222,,K.Bourne
2214,00-0034960,9,4.0,,,12.0,,,,NE,18,36,0.2222222222222222,,J.Meyers
2215,00-0036972,9,,,,,2.0,,2.0,NE,18,36,,0.05555555555555555,M.Jones
2216,00-0035664,1,1.0,,,3.0,16.0,3.0,4.375,LA,26,19,0.038461538461538464,0.8421052631578947,D.Henderson
2217,00-0026189,1,2.0,,,8.0,,,,LA,26,19,0.07692307692307693,,D.Jackson
2218,00-0036415,1,3.0,,2.0,29.0,,,,LA,26,19,0.11538461538461539,,V.Jefferson
2219,00-0030431,1,4.0,2.0,,5.75,1.0,,7.0,LA,26,19,0.15384615384615385,0.05263157894736842,R.Woods
2220,00-0033110,1,6.0,1.0,,4.666666666666667,,,,LA,26,19,0.23076923076923078,,T.Higbee
2221,00-0033908,1,10.0,1.0,1.0,7.1,,,,LA,26,19,0.38461538461538464,,C.Kupp
2222,00-0034845,1,,,,,1.0,,2.0,LA,26,19,,0.05263157894736842,S.Michel
2223,00-0026498,1,,,,,1.0,,1.0,LA,26,19,,0.05263157894736842,M.Stafford
2224,00-0035685,1,1.0,,,0.0,16.0,1.0,6.75,CHI,40,26,0.025,0.6153846153846154,D.Montgomery
2225,00-0027696,1,2.0,,,6.0,,,,CHI,40,26,0.05,,J.Graham
2226,00-0031868,1,3.0,,,4.333333333333333,,,,CHI,40,26,0.075,,D.Byrd
2227,00-0030068,1,4.0,,,7.0,1.0,,-2.0,CHI,40,26,0.1,0.038461538461538464,M.Goodwin
2228,00-0030874,1,5.0,,,0.0,6.0,,2.0,CHI,40,26,0.125,0.23076923076923078,D.Williams
2229,00-0036309,1,7.0,1.0,,6.142857142857143,,,,CHI,40,26,0.175,,D.Mooney
2230,00-0036290,1,7.0,,,4.428571428571429,,,,CHI,40,26,0.175,,C.Kmet
2231,00-0031428,1,11.0,,,3.8181818181818183,,,,CHI,40,26,0.275,,A.Robinson
2232,00-0036945,1,,,,,1.0,1.0,3.0,CHI,40,26,,0.038461538461538464,J.Fields
2233,00-0027973,1,,,,,2.0,,6.5,CHI,40,26,,0.07692307692307693,A.Dalton
2234,00-0024243,8,1.0,1.0,,3.0,,,,GB,35,33,0.02857142857142857,,M.Lewis
2235,00-0036332,8,2.0,,,-3.0,,,,GB,35,33,0.05714285714285714,,J.Deguara
2236,00-0036991,8,3.0,1.0,,1.3333333333333333,1.0,,11.0,GB,35,33,0.08571428571428572,0.030303030303030304,Am.Rodgers
2237,00-0034279,8,3.0,1.0,,1.6666666666666667,,,,GB,35,33,0.08571428571428572,,E.St. Brown
2238,00-0033757,8,4.0,1.0,,10.25,,,,GB,35,33,0.11428571428571428,,R.Tonyan
2239,00-0028002,8,5.0,4.0,,2.2,,,,GB,35,33,0.14285714285714285,,R.Cobb
2240,00-0035593,8,6.0,1.0,,4.0,,,,GB,35,33,0.17142857142857143,,J.Winfree
2241,00-0033293,8,11.0,,1.0,3.0,15.0,3.0,3.933333333333333,GB,35,33,0.3142857142857143,0.45454545454545453,A.Jones
2242,00-0023459,8,,,,,1.0,1.0,4.0,GB,35,33,,0.030303030303030304,Aa.Rodgers
2243,00-0036265,8,,,,,16.0,1.0,4.875,GB,35,33,,0.48484848484848486,A.Dillon
2244,00-0031062,3,1.0,,,24.0,1.0,,6.0,NE,51,17,0.0196078431372549,0.058823529411764705,J.White
2245,00-0036096,3,2.0,,,1.0,1.0,,2.0,NE,51,17,0.0392156862745098,0.058823529411764705,J.Taylor
2246,00-0035657,3,2.0,,,-1.5,6.0,,2.3333333333333335,NE,51,17,0.0392156862745098,0.35294117647058826,D.Harris
2247,00-0029239,3,4.0,,,5.5,3.0,,-0.3333333333333333,NE,51,17,0.0784313725490196,0.17647058823529413,B.Bolden
2248,00-0033090,3,6.0,,,6.666666666666667,,,,NE,51,17,0.11764705882352941,,H.Henry
2249,00-0033858,3,6.0,,,8.333333333333334,,,,NE,51,17,0.11764705882352941,,J.Smith
2250,00-0031549,3,8.0,,3.0,22.5,,,,NE,51,17,0.1568627450980392,,N.Agholor
2251,00-0033307,3,8.0,,2.0,18.125,,,,NE,51,17,0.1568627450980392,,K.Bourne
2252,00-0034960,3,14.0,,1.0,12.357142857142858,,,,NE,51,17,0.27450980392156865,,J.Meyers
2253,00-0036972,3,,,,,6.0,,4.666666666666667,NE,51,17,,0.35294117647058826,M.Jones
2254,00-0026189,7,1.0,,1.0,39.0,,,,LA,42,17,0.023809523809523808,,D.Jackson
2255,00-0035664,7,6.0,,,4.833333333333333,15.0,,3.0,LA,42,17,0.14285714285714285,0.8823529411764706,D.Henderson
2256,00-0036415,7,7.0,,2.0,15.285714285714286,,,,LA,42,17,0.16666666666666666,,V.Jefferson
2257,00-0030431,7,7.0,1.0,,5.833333333333333,,,,LA,42,17,0.16666666666666666,,R.Woods
2258,00-0033110,7,8.0,,,4.625,,,,LA,42,17,0.19047619047619047,,T.Higbee
2259,00-0033908,7,13.0,2.0,1.0,10.461538461538462,,,,LA,42,17,0.30952380952380953,,C.Kupp
2260,00-0034845,7,,,,,2.0,,2.0,LA,42,17,,0.11764705882352941,S.Michel
2261,00-0029632,2,1.0,,,12.0,,,,SF,30,35,0.03333333333333333,,M.Sanu
2262,00-0036567,2,2.0,,,-4.0,17.0,1.0,2.4705882352941178,SF,30,35,0.06666666666666667,0.4857142857142857,E.Mitchell
2263,00-0036259,2,2.0,,,1.5,,,,SF,30,35,0.06666666666666667,,J.Jennings
2264,00-0036261,2,2.0,,,13.0,,,,SF,30,35,0.06666666666666667,,B.Aiyuk
2265,00-0029892,2,3.0,,,3.0,1.0,,2.0,SF,30,35,0.1,0.02857142857142857,K.Juszczyk
2266,00-0034487,2,3.0,,,12.0,,,,SF,30,35,0.1,,T.Sherfield
2267,00-0033288,2,4.0,,,-1.5,,,,SF,30,35,0.13333333333333333,,G.Kittle
2268,00-0035806,2,5.0,1.0,,-0.2,5.0,1.0,7.6,SF,30,35,0.16666666666666666,0.14285714285714285,J.Hasty
2269,00-0035719,2,8.0,,,6.0,2.0,,4.0,SF,30,35,0.26666666666666666,0.05714285714285714,D.Samuel
2270,00-0036984,2,,,,,1.0,,8.0,SF,30,35,,0.02857142857142857,T.Sermon
2271,00-0031345,2,,,,,8.0,1.0,2.875,SF,30,35,,0.22857142857142856,J.Garoppolo
2272,00-0036955,9,1.0,,,-2.0,,,,CAR,29,23,0.034482758620689655,,T.Marshall
2273,00-0034365,9,2.0,,,4.5,,,,CAR,29,23,0.06896551724137931,,I.Thomas
2274,00-0036555,9,2.0,,,5.0,3.0,,1.0,CAR,29,23,0.06896551724137931,0.13043478260869565,C.Hubbard
2275,00-0037005,9,2.0,,,1.0,,,,CAR,29,23,0.06896551724137931,,T.Tremble
2276,00-0032688,9,3.0,,,3.6666666666666665,,,,CAR,29,23,0.10344827586206896,,R.Anderson
2277,00-0033280,9,5.0,,,2.0,14.0,,3.7142857142857144,CAR,29,23,0.1724137931034483,0.6086956521739131,C.McCaffrey
2278,00-0034827,9,7.0,,,13.571428571428571,2.0,,7.0,CAR,29,23,0.2413793103448276,0.08695652173913043,Dj.Moore
2279,00-0034011,9,7.0,1.0,,7.285714285714286,,,,CAR,29,23,0.2413793103448276,,D.Arnold
2280,00-0034869,9,,,,,3.0,,3.0,CAR,29,23,,0.13043478260869565,S.Darnold
2281,00-0030663,1,1.0,1.0,,5.0,,,,LV,52,21,0.019230769230769232,,W.Snead
